num,pron,char,main_mean,tot_stk,main_elem,disused,rad_stk,rad,rad_elem,detail_mean,meaning,stk_info,rad_id,no_rad_stk,rad_mean
3286,완,杬,어루만질,8,木,FALSE,4,木,木,어루만지다; 주무르다,어루만질 【완】,총 8획 (부 4획),75,4,나무목
3287,왈,曰,가로,4,火,FALSE,4,曰,火,가로되; 말하되; 말하기를; 이르다,가로 【왈】,총 4획 (부 0획),73,0,가로왈
3288,왕,王,임금,4,金,FALSE,4,玉(王),金,임금; 왕; 왕노릇하다; 왕으로 삼다; 왕성하다(旺); 가다(往),임금 【왕】,총 4획 (부 0획),96,0,구슬옥
3289,왕,往,갈,8,火,FALSE,3,彳,火,가다; 옛날; 과거; 이따금; 일찍; 언제나; 보내다; 향하다,갈 【왕】,총 8획 (부 5획),60,5,두인변척
3290,왕,旺,성할,8,火,FALSE,4,日,火,성하다; 곱다 아름답다,성할 【왕】,총 8획 (부 4획),72,4,날일
3291,왕,汪,넓을,8,水,FALSE,4,水,水,넓다; 못; (남방의) 바다,넓을 【왕】,총 8획 (부 4획),85,4,물수
3292,왕,枉,굽을,8,木,TRUE,4,木,木,굽(히)다; 나아가다; 원죄(억울한 죄),굽을 【왕】,총 8획 (부 4획),75,4,나무목
3293,왜,倭,왜국,10,火,FALSE,2,人(亻),火,유순하다; 삥 돌다; 왜국; 나라 이름(일본),왜국 【왜】,총 10획 (부 8획),9,8,사람인
3294,왜,娃,예쁠,9,土,FALSE,3,女,土,예쁘다; 어여쁜 계집; 아름답다; 얼굴이 아름다운 모양,예쁠 【왜】,총 9획 (부 6획),38,6,계집녀
3295,왜,歪,비뚤,9,土,FALSE,4,止,土,비뚤다,비뚤 【왜】,총 9획 (부 5획),77,5,그칠지
3296,왜,矮,키작을,13,金,FALSE,5,矢,金,키가 작다; 짧다; 짧게 하다,키작을 【왜】,총 13획 (부 8획),111,8,화살시
3297,외,外,바깥,5,水,FALSE,3,夕,水,바깥; 밖; 겉; 멀리하다; 외가,바깥 【외】,총 5획 (부 2획),36,2,저녁석
3298,외,畏,두려워할,9,土,TRUE,5,田,土,두려워하다; 두려움,두려워할 【외】,총 9획 (부 4획),102,4,밭전
3299,외,嵬,높을,13,土,TRUE,3,山,土,(산이) 높다; 괴이하다; 평탄치 않다,높을 【외】,총 13획 (부 10획),46,10,뫼산
3300,외,巍,높을,21,土,FALSE,3,山,土,높고 큰 모양,높을 【외】,총 21획 (부 18획),46,18,뫼산
3301,외,猥,뒤섞일,13,土,TRUE,4,犬(犭),土,뒤섞이다; 더럽다; 성하다; 많다; 쌓다; 함부로 외람되이,뒤섞일 【외】,총 13획 (부 9획),94,9,개견
3302,요,要,중요할,9,金,FALSE,6,襾(西),金,(요)구하다; 요하다; 기다리다; 으르다; 막다; 언약하다; 규찰하다; 모으다; 반드시 꼭; 요컨대; 허리(=腰); 요복(왕성에서 相距가 백리되는 땅); 종요롭다(중요함); 목(중요한 곳); 회계,중요할 【요】,총 9획 (부 3획),146,3,덮을아
3303,요,腰,허리,15,水,FALSE,6,肉(月),水,허리(에 차다),허리 【요】,총 15획 (부 9획),130,9,고기육
3304,요,搖,흔들,14,木,FALSE,4,手(扌),木,흔들리다(動); 흔들다; 움직이다,흔들 【요】,총 14획 (부 10획),64,10,손수
3305,요,遙,멀,17,土,FALSE,7,辵(辶),土,멀다 아득하다; 멀리; 거닐다,멀 【요】,총 17획 (부 10획),162,10,책받침착
3306,요,謠,노래,17,金,FALSE,7,言,金,노래(하다); 소문 풍문,노래 【요】,총 17획 (부 10획),149,10,말씀언
3307,요,夭,어릴,4,木,TRUE,3,大,木,일찍 죽다; 무성하다; 예쁘다; 얼굴빛이 화평하다; 재앙; 어리다,어릴 【요】,총 4획 (부 1획),37,1,큰대
3308,요,堯,요임금,12,土,FALSE,3,土,土,요임금(고대 제왕의 이름); 높다; 멀다,요임금 【요】,총 12획 (부 9획),32,9,흙토
3309,요,饒,넉넉할,21,水,FALSE,9,食(飠),水,넉넉하다; 넉넉하게 하다; 두텁다; 기름지다; 너그럽다; 용서하다,넉넉할 【요】,총 21획 (부 12획),184,12,밥식
3310,요,曜,빛날,18,火,FALSE,4,日,火,빛(나다); 일월성신(日月을 兩曜라 하고 木火土金水를 더하여 七曜라 함),빛날 【요】,총 18획 (부 14획),72,14,날일
3311,요,耀,빛날,20,火,FALSE,6,羽,火,빛나다; 광휘를 발하다,빛날 【요】,총 20획 (부 14획),124,14,깃우
3312,요,瑤,아름다운옥,15,金,FALSE,5,玉(王),金,아름다운 옥; 아름다운 돌; 사물의 미칭; 북두 자루,아름다운옥 【요】,총 15획 (부 10획),96,10,구슬옥
3313,요,樂,좋아할,15,木,FALSE,4,木,木,좋아하다,좋아할 【요】,총 15획 (부 11획),75,11,나무목
3314,요,姚,예쁠,9,土,FALSE,3,女,土,예쁘다; 멀다; 가볍다; 날래다,예쁠 【요】,총 9획 (부 6획),38,6,계집녀
3315,요,僥,요행,14,火,FALSE,2,人(亻),火,요행; 난장이,요행 【요】,총 14획 (부 12획),9,12,사람인
3316,요,凹,오목할,5,水,FALSE,2,凵,水,오목하다,오목할 【요】,총 5획 (부 3획),17,3,위터진입구
3317,요,妖,요망할,7,土,TRUE,3,女,土,요망하다; 아리땁다; 괴이하다; 재앙; 요귀,요망할 【요】,총 7획 (부 4획),38,4,계집녀
3318,요,嶢,높을,15,土,FALSE,3,山,土,높다,높을 【요】,총 15획 (부 12획),46,12,뫼산
3319,요,拗,꺽을,9,木,FALSE,4,手(扌),木,꺾다; 비꼬이다,꺽을 【요】,총 9획 (부 5획),64,5,손수
3320,요,擾,어지러울,19,木,TRUE,4,手(扌),木,어리럽(히)다; 흐려지다; 탁해지다; 길들이다,어지러울 【요】,총 19획 (부 15획),64,15,손수
3321,요,橈,짧은노,16,木,FALSE,4,木,木,(짧은) 노,짧은노 【요】,총 16획 (부 12획),75,12,나무목
3322,요,燿,빛날,18,火,FALSE,4,火(灬),火,빛나다 비치다; 빛,빛날 【요】,총 18획 (부 14획),86,14,불화
3323,요,窈,그윽할,10,水,FALSE,5,穴,水,그윽하다; 얌전하다; 어둡다,그윽할 【요】,총 10획 (부 5획),116,5,구멍혈
3324,요,窯,가마,15,水,FALSE,5,穴,水,(기와 그릇을 굽는) 가마; 오지 그릇 도기,가마 【요】,총 15획 (부 10획),116,10,구멍혈
3325,요,繇,우거질,17,木,FALSE,6,糸,木,우거지다; 역사 부역; 노래(謠); 흔들리다(搖); 사람 이름,우거질 【요】,총 17획 (부 11획),120,11,실사
3326,요,繞,두를,18,木,FALSE,6,糸,木,얽히다; 감기다; 두르다,두를 【요】,총 18획 (부 12획),120,12,실사
3327,요,蟯,요충,18,水,FALSE,6,虫,水,요충(선충류 요충과에 속하는 기생충. 모양은 선형 빛은 희며 사람의 창자 속에 기생함),요충 【요】,총 18획 (부 12획),142,12,벌레충
3328,요,邀,맞이할,20,土,FALSE,7,辵(辶),土,맞이하다(招); 구하다(求),맞이할 【요】,총 20획 (부 13획),162,13,책받침착
3329,요,暚,햇빛,14,火,FALSE,4,日,火,햇빛; 밝다,햇빛 【요】,총 14획 (부 10획),72,10,날일
3330,욕,欲,바랄,11,火,FALSE,4,欠,火,하고자 하다; 바라다; 장차 ...하려 하다; 욕심; 순하다; 온순하다,바랄 【욕】,총 11획 (부 7획),76,7,하품흠
3331,욕,浴,목욕할,11,水,TRUE,4,水,水,목욕하다(물로 몸을 씻다); 목욕; 미역; 목욕을 시키다,목욕할 【욕】,총 11획 (부 7획),85,7,물수
3332,욕,慾,욕심,15,火,FALSE,4,心,火,탐내다 욕심(내다),욕심 【욕】,총 15획 (부 11획),61,11,마음심
3333,욕,辱,욕보일,10,土,TRUE,7,辰,土,욕보이다; 욕을 당하다; 욕되게 하다; 욕; 수치,욕보일 【욕】,총 10획 (부 3획),161,3,별진
3334,욕,縟,채색,16,木,FALSE,6,糸,木,(번다하게 장식한) 채색; 번다하다,채색 【욕】,총 16획 (부 10획),120,10,실사
3335,욕,褥,요,16,木,FALSE,6,衣,木,요(누울 때 방바닥에 까는 것),요 【욕】,총 16획 (부 10획),145,10,옷의
3336,용,用,쓸,5,水,FALSE,5,用,水,쓰다; 쓰이다; 씀씀이; 쓸 데; 작용 효용; 재물; 그릇; 써(以),쓸 【용】,총 5획 (부 0획),101,0,쓸용
3337,용,勇,날랠,9,土,FALSE,2,力,土,날쌔다; 과감하다; 용맹하다; 결단력이 있다,날랠 【용】,총 9획 (부 7획),19,7,힘력
3338,용,容,얼굴,10,木,FALSE,3,宀,木,얼굴; 모습; 꾸미다; 담다; 받아들이다; 용서하다; 안존하다 조용하다; 혹시(或); 어찌(豈),얼굴 【용】,총 10획 (부 7획),40,7,갓머리면
3339,용,庸,쓸,11,木,FALSE,3,广,木,쓰다; 떳떳하다; 어리석다; 범상하다; 평소; 공적; 수고; 구실; 어찌(豈); 이에(乃); 쇠북(鏞); 작은 성(墉); 고용하다(傭),쓸 【용】,총 11획 (부 8획),53,8,엄호엄
3340,용,溶,질펀히흐를,14,水,FALSE,4,水,水,질펀하게 흐르다; 마음이 편하고 한가로운 모양; 녹(이)다,질펀히흐를 【용】,총 14획 (부 10획),85,10,물수
3341,용,鎔,녹일,18,金,FALSE,8,金,金,쇠를 녹이다; 주조하다; 녹이다; 녹다; 거푸집(주물의 모형),녹일 【용】,총 18획 (부 10획),167,10,쇠금
3342,용,熔,녹일,14,火,FALSE,4,火(灬),火,쇠를 녹이다; 주조하다; 녹이다; 녹다; 거푸집(주물의 모형),녹일 【용】,총 14획 (부 10획),86,10,불화
3343,용,瑢,패옥소리,15,金,FALSE,5,玉(王),金,패옥 소리,패옥소리 【용】,총 15획 (부 10획),96,10,구슬옥
3344,용,榕,뱅골보리수,14,木,FALSE,4,木,木,뱅골 보리수(뽕나무과의 열대산 常綠喬木),뱅골보리수 【용】,총 14획 (부 10획),75,10,나무목
3345,용,蓉,부용,16,木,FALSE,6,艸(艹),木,부용(연꽃의 이칭),부용 【용】,총 16획 (부 10획),140,10,풀초
3346,용,涌,물솟을,11,水,FALSE,4,水,水,"물이 솟다, 솟구치다; (땅에서 사물이)나오다, 솟아나다; 떠오르다, 나타나다; (물가가)오르다; 성(盛)하게 일다; 토하다(吐--), 게우다",물솟을 【용】,총 11획 (부 7획),85,7,물수
3347,용,湧,물솟을,13,水,FALSE,4,水,水,"물이 솟다, 솟구치다; (땅에서 사물이)나오다, 솟아나다; 떠오르다, 나타나다; (물가가)오르다; 성(盛)하게 일다; 토하다(吐--), 게우다; 성하게 일어나다",물솟을 【용】,총 13획 (부 9획),85,9,물수
3348,용,埇,길돋울,10,土,FALSE,3,土,土,(흙을 덮어) 길을 돋우다; 골목길,길돋울 【용】,총 10획 (부 7획),32,7,흙토
3349,용,踊,뛸,14,土,FALSE,7,足,土,뛰다; 춤추다; 오르다; (월형을 당한 사람이 신는) 신; 심히; 미리,뛸 【용】,총 14획 (부 7획),157,7,발족
3350,용,鏞,종,19,金,FALSE,8,金,金,종; 쇠북(큰 종),종 【용】,총 19획 (부 11획),167,11,쇠금
3351,용,茸,녹용,12,木,TRUE,6,艸(艹),木,우거지다; 어지럽다; 녹용; 잔 털; 버섯; 미련장이; (때를) 밀다; 아름답다; 풀이 나다,녹용 【용】,총 12획 (부 6획),140,6,풀초
3352,용,墉,담,14,土,FALSE,3,土,土,(높은)담; (작은)성; 보루,담 【용】,총 14획 (부 11획),32,11,흙토
3353,용,甬,길,7,水,FALSE,5,用,水,(양측에 담을 쌓은) 길; 섬 휘(용량 단위. 열말들이); 땅 이름,길 【용】,총 7획 (부 2획),101,2,쓸용
3354,용,俑,목우,9,火,FALSE,2,人(亻),火,목우(순장하는 사람의 대신으로 쓰는 인형),목우 【용】,총 9획 (부 7획),9,7,사람인
3355,용,傭,품팔이할,13,火,FALSE,2,人(亻),火,품팔이 하다; 품 살다; 품팔잇군; 품삯,품팔이할 【용】,총 13획 (부 11획),9,11,사람인
3356,용,慂,권할,14,火,FALSE,4,心,火,권하다; 억지로 권유하다; 종용하다,권할 【용】,총 14획 (부 10획),61,10,마음심
3357,용,聳,솟을,17,火,FALSE,6,耳,火,솟다; 솟게 하다,솟을 【용】,총 17획 (부 11획),128,11,귀이
3358,용,傛,익술할,12,火,FALSE,2,人(亻),火,익숙하다; 여관 이름,익술할 【용】,총 12획 (부 10획),9,10,사람인
3359,용,槦,나무이름,15,木,FALSE,4,木,木,나무 이름; 무기 걸이,나무이름 【용】,총 15획 (부 11획),75,11,나무목
3360,용,宂,한가로울,5,木,FALSE,3,宀,木,한가롭다; 바쁘다; 쓸데없다; 번거롭다; 떠다니다; 가외(加外: 일정한 기준이나 정도의 밖),한가로울 【용】,총 5획 (부 2획),40,2,갓머리면
3361,용,冗,쓸데없을,4,水,FALSE,2,冖,水,쓸데없다; 번거롭다; 무익하다(無益--); 남아돌다; 섞다; 여가(餘暇); 겨를,쓸데없을 【용】,총 4획 (부 2획),14,2,민갓머리멱
3362,용,㦶,사나울,10,金,FALSE,4,戈,金,사납다; 날래다,사나울 【용】,총 10획 (부 6획),62,6,창과
3363,우,于,어조사,3,木,FALSE,2,二,木,어조사; 하다; 가다; 크다; 굽히다(迂); 탄식하다,어조사 【우】,총 3획 (부 1획),7,1,두이
3364,우,宇,집,6,木,FALSE,3,宀,木,집; 지붕; 처마; 처마밑; 하늘; 변방; 나라; 천하; 도량; 끝,집 【우】,총 6획 (부 3획),40,3,갓머리면
3365,우,右,오른쪽,5,水,FALSE,3,口,水,오른쪽 우편; 위; 숭상하다; 강하다; 돕다(=佑),오른쪽 【우】,총 5획 (부 2획),30,2,입구
3366,우,牛,소,4,土,FALSE,4,牛(牜),土,소; 별 이름,소 【우】,총 4획 (부 0획),93,0,소우
3367,우,友,벗,4,水,FALSE,2,又,水,벗; 벗하다; 우애가 있다,벗 【우】,총 4획 (부 2획),29,2,또우
3368,우,雨,비,8,水,FALSE,8,雨,水,배부르다; 비; 많은 모양의 비유(比喩ㆍ譬喩); 포만하다(飽滿--: 넘치도록 가득하다); 과식하다(過食--); 흩어짐의 비유(比喩ㆍ譬喩); 가르침의 비유(比喩ㆍ譬喩); 벗의 비유(比喩ㆍ譬喩); 비가 오다; (하늘에서)떨어지다; (물을)대다; 윤택(潤澤)하게 하다,비 【우】,총 8획 (부 0획),173,0,비우
3369,우,㲾,비,7,水,FALSE,4,水,水,비; 물; 물 이름,비 【우】,총 7획 (부 3획),85,3,물수
3370,우,憂,근심할,15,火,TRUE,4,心,火,근심(하다); 병; 친상; 앓다; 고생하다; 가엾게 여기다,근심할 【우】,총 15획 (부 11획),61,11,마음심
3371,우,又,또,2,水,FALSE,2,又,水,또; 또 하다,또 【우】,총 2획 (부 0획),29,0,또우
3372,우,尤,더욱,4,土,TRUE,3,尢(兀),土,더욱; 허물; 탓하다; 나무라다,더욱 【우】,총 4획 (부 1획),43,1,절름발이왕
3373,우,遇,만날,16,土,FALSE,7,辵(辶),土,만나다; 대접하다; 때(기회); 뜻밖에; 마침; 조현(제후가 겨울에 천자에게 하는 알현),만날 【우】,총 16획 (부 9획),162,9,책받침착
3374,우,羽,깃,6,火,TRUE,6,羽,火,깃; 날개; 새; 5음의 하나(가장 맑은 음); (낚시) 찌,깃 【우】,총 6획 (부 0획),124,0,깃우
3375,우,郵,우편,15,土,TRUE,7,邑(⻏),土,파발; 우편; 역말; 오두막집; 탓하다 허물(尤),우편 【우】,총 15획 (부 8획),163,8,고을읍
3376,우,愚,어리석을,13,火,FALSE,4,心,火,어리석다; 어리석게 하다; 우직하다; 나(자기의 겸칭),어리석을 【우】,총 13획 (부 9획),61,9,마음심
3377,우,偶,짝,11,火,FALSE,2,人(亻),火,짝; 짝수; 배필; 무리; 허수아비; 짝짓다; 대하다; 遇(만날 우); 마침,짝 【우】,총 11획 (부 9획),9,9,사람인
3378,우,優,넉넉할,17,火,FALSE,2,人(亻),火,넉넉하다; 후하다; 뛰어나다 낫다; 부드럽다; 희롱(하다); 구차하다; 장난; 광대; 넉넉히,넉넉할 【우】,총 17획 (부 15획),9,15,사람인
3379,우,佑,도울,7,火,FALSE,2,人(亻),火,돕다; 도움,도울 【우】,총 7획 (부 5획),9,5,사람인
3380,우,祐,도울,10,木,FALSE,5,示(礻),木,(신이) 돕다; (신이) 도움,도울 【우】,총 10획 (부 5획),113,5,보일시
3381,우,禹,하우씨,9,木,FALSE,5,禸,木,하우씨 우임금(夏王이 되기 전에 堯 舜 두 임금을 섬겨 홍수를 다스리는데 큰 공을 세웠음); 펴다(舒); 늘어지다,하우씨 【우】,총 9획 (부 4획),114,4,발자국유
3382,우,瑀,패옥,14,金,FALSE,5,玉(王),金,패옥의 중간에 있는 옥,패옥 【우】,총 14획 (부 9획),96,9,구슬옥
3383,우,寓,살,12,木,FALSE,3,宀,木,남에게 의지하여 삶; 부치다; 맡기다; 칭탁하다; 우거(寓居),살 【우】,총 12획 (부 9획),40,9,갓머리면
3384,우,堣,땅이름,12,土,FALSE,3,土,土,땅 이름,땅이름 【우】,총 12획 (부 9획),32,9,흙토
3385,우,隅,모퉁이,17,土,TRUE,8,阜(阝),土,모퉁이; 구석; 귀(네모진 것의 모퉁이); 절개 정조,모퉁이 【우】,총 17획 (부 9획),170,9,언덕부
3386,우,玗,옥돌,8,金,FALSE,5,玉(王),金,옥돌; 옥 비슷한 아름다운 돌,옥돌 【우】,총 8획 (부 3획),96,3,구슬옥
3387,우,釪,창고달,11,金,FALSE,8,金,金,창고달(창의 자루 끝을 싼 쇠붙이로 만든 원추형 물건); 바리때(중의 밥그릇),창고달 【우】,총 11획 (부 3획),167,3,쇠금
3388,우,迂,멀,10,土,FALSE,7,辵(辶),土,굽(히)다(曲); 피하다(避); 멀다(遠); 먼 길; 잠시 (或音은 오),멀 【우】,총 10획 (부 3획),162,3,책받침착
3389,우,䨒,물소리,14,水,FALSE,8,雨,水,물 소리(水聲),물소리 【우】,총 14획 (부 6획),173,6,비우
3390,우,旴,클,7,火,FALSE,4,日,火,크다; 해가 돋다; 해돋는 모양,클 【우】,총 7획 (부 3획),72,3,날일
3391,우,盂,사발,8,金,FALSE,5,皿,金,사발; (사냥할 때의) 陣形의 이름,사발 【우】,총 8획 (부 3획),108,3,그릇명
3392,우,禑,복,14,木,FALSE,5,示(礻),木,복,복 【우】,총 14획 (부 9획),113,9,보일시
3393,우,紆,굽을,9,木,FALSE,6,糸,木,굽다; 얽히다; 울적하다,굽을 【우】,총 9획 (부 3획),120,3,실사
3394,우,芋,토란,9,木,FALSE,6,艸(艹),木,"토란(土卵: 천남성과의 여러해살이풀); 풀이 성(盛)한 모양; 덮다, 가리다; 보유하다(保有--)",토란 【우】,총 9획 (부 3획),140,3,풀초
3395,우,藕,연뿌리,21,木,FALSE,6,艸(艹),木,연뿌리; 연(부용),연뿌리 【우】,총 21획 (부 15획),140,15,풀초
3396,우,虞,근심할,13,木,FALSE,6,虍,木,생각하다; 근심(하다); 잘못; 편안하다; 즐기다; 우제(부모의 장례를 지낸 날에 행하는 제사); 순임금의 성; 벼슬 이름(산택을 맡은 벼슬),근심할 【우】,총 13획 (부 7획),141,7,범호
3397,우,雩,기우제,11,水,FALSE,8,雨,水,기우제(를 지내다),기우제 【우】,총 11획 (부 3획),173,3,비우
3398,우,扜,지휘할,7,木,FALSE,4,手(扌),木,지휘하다(指麾); 가지다(持); 당기다; 잡아당기다,지휘할 【우】,총 7획 (부 3획),64,3,손수
3399,우,圩,오목할,6,土,FALSE,3,土,土,오목하다; 움푹 파이다; 물가; 제방(堤防); 염전,오목할 【우】,총 6획 (부 3획),32,3,흙토
3400,우,慪,공경할,15,火,FALSE,4,心,火,공경하다(恭敬--); 삼가다; 화내다,공경할 【우】,총 15획 (부 11획),61,11,마음심
3401,우,燠,위로할,17,火,FALSE,4,火(灬),火,위로하다(慰勞--); 위로하는 소리,위로할 【우】,총 17획 (부 13획),86,13,불화
3402,우,㥥,기쁠,13,火,FALSE,4,心,火,기쁘다; 기뻐하다,기쁠 【우】,총 13획 (부 9획),61,9,마음심
3403,우,俁,클,9,火,FALSE,2,人(亻),火,크다; 얼굴이 크다; 장대하다(壯大--),클 【우】,총 9획 (부 7획),9,7,사람인
3404,우,邘,땅이름,10,土,FALSE,7,邑(⻏),土,땅 이름,땅이름 【우】,총 10획 (부 3획),163,3,고을읍
3405,우,盓,물소용돌이쳐흐를,11,金,FALSE,5,皿,金,물이 소용돌이쳐 흐르다; 소용돌이치는 모양,물소용돌이쳐흐를 【우】,총 11획 (부 6획),108,6,그릇명
